,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
11.45_785.2381m/z,,252.1082569,1,4.1982,0.8551,8,9.10E-08,7.65E-07,10.10653057,CK_L,HI_L,100 - 0.575,736074.7392,35.13,115520.8364,52855.71095,76550.46781,34554.71822,42504.39305,102060.0567,816168.0377,420218.7974,1364042.808,851790.2351,645460.5428,318768.0147,109604.1815,40086.67604,72847.54379,3890.940331,32640.05685,99736.92531,717183.6719,479478.407,1244829.417,732744.1936,699631.196,273331.0318,x,x,x,x,,,,,,,,,,
11.45_404.1457n,,650.2753083,1,4.519716667,0.879716667,12,1.47E-07,1.14E-06,754.2306833,CK_L,HI_L,100 - 31.3 - 5.29,3137203.88,45.68,0,41594.75277,0,0,0,0,3404988.173,1212724.148,4489193.637,4354284.4,1505038.983,3856993.941,0,31546.17257,0,0,0,0,2992033.267,1383743.531,4096851.116,3745730.439,1631350.26,3307220.565,x,x,x,x,,,,,,,,,,
11.45_376.1143n,,367.1851519,1,4.693433333,1.97105,11,4.74E-08,4.37E-07,255.8757843,CK_L,HI_L,100 - 19.2 - 2.03,17715773.86,41.39,13027.31689,497650.7258,21993.64131,93873.45513,32796.41483,4447.687995,19829613.01,7761715.92,22806035.86,23681008.29,9084968.075,23131302,12360.09407,377426.8299,20929.75777,10570.36583,25185.08719,4346.447963,17424689.54,8856279.653,20812854.38,20371355.07,9847429.329,19834181.45,x,x,x,x,,,,,,,,,,
11.45_329.1008m/z,,322.1862756,1,5.018883333,0.6484,4,1.33E-08,1.42E-07,9.513136505,HI_L,CK_L,100 - 15.1,611153.064,29.04,803365.8919,641083.4544,664912.4098,231787.5329,575265.0369,793554.9163,59545.96376,100609.1291,52055.74031,65107.56411,58496.70391,49643.2996,762219.7328,486208.6667,632749.0514,26099.80652,441758.6551,775491.7056,52324.26531,114797.1134,47506.21939,56008.14331,63406.07397,42567.17637,x,x,x,x,,,,,,,,,,
11.42_801.2687m/z,,219.1332998,1,5.108533333,0.587716667,19,2.88E-06,1.36E-05,2.610732305,HI_L,CK_L,100 - 0.0842,998172.6872,14.7,1071430.501,830792.1925,1374657.768,484563.3377,1024508.203,1071046.01,369387.1586,350058.9786,460296.8222,444634.786,327245.9552,342382.511,1016554.82,630087.0213,1308162.378,54562.94048,786742.3482,1046666.437,324588.1075,399424.5913,420068.2132,382492.7127,354710.2632,293579.5334,x,x,x,x,,,,,,,,,,
11.42_709.1862m/z,,297.0596827,1,5.40035,0.75425,5,3.95E-10,5.53E-09,5.89259189,CK_L,HI_L,100 - 13.8 - 1.65,3417050.437,7.67,700456.4408,772840.8275,530562.0884,308769.5624,621875.4677,719796.9851,3354611.264,3450061.678,3249594.355,3422504.797,3130608.832,3894921.697,664581.0167,586135.714,504897.5673,34768.15917,477551.8286,703412.6816,2947766.04,3936592.289,2965589.221,2944176.176,3393347.007,3339742.124,x,x,x,x,,,,,,,,,,
11.42_515.1144m/z,,302.1954271,1,6.906533333,2.465483333,1,0.000275044,0.000615411,35.77080671,CK_L,HI_L,100 - 14.1 - 0.0564,1423523.518,44.14,84618.93369,79552.64484,58145.62011,73.02998788,18525.00597,43293.34029,2457165.057,961327.9793,1676581.306,1230418.98,665656.768,1549991.017,80284.98806,60334.08773,55332.98135,8.223343724,14225.75891,42307.88017,2159161.566,1096895.263,1530052.956,1058455.857,721522.4012,1329056.318,x,x,x,x,,,,,,,,,,
11.42_358.1039n,,324.1066308,1,6.682333333,0.644766667,8,7.84E-07,4.55E-06,3.589910316,HI_L,CK_L,100 - 15.1,1188018.991,17.2,1367953.997,1388865.959,1111790.027,519279.8394,1480655.12,1391651.655,426343.0102,308181.3594,297477.416,358328.7518,262312.9182,332953.2084,1297891.21,1053339.72,1058010.16,58472.098,1137027.583,1359974.33,374636.3879,351641.3549,271478.7515,308248.7935,284327.6831,285494.2773,x,x,x,x,,,,,,,,,,
11.39_755.2272m/z,,302.2061432,1,6.5711,0.499633333,24,3.01E-07,2.07E-06,3.883622027,HI_L,CK_L,100 - 13.9,725759.0048,13.99,833891.219,774259.4042,852117.0641,276911.0067,740411.7423,838772.2666,202141.6348,216269.179,191339.2022,182952.2637,189395.358,139163.3908,791181.638,587211.587,810898.1816,31180.81291,568578.437,819679.8008,177626.0197,246767.6412,174616.7102,157382.8901,205290.4741,119327.1327,x,x,x,x,,,,,,,,,,
11.36_1447.6493m/z,,311.1115661,1,6.5435,0.501383333,8,3.92E-07,2.57E-06,2.883699463,CK_L,HI_L,100 - 18.6 - 1.44,1953394.062,17.3,622093.0057,754122.149,543010.273,372493.8583,727216.1006,673183.5569,1836049.711,2558063.136,1616475.281,1695490.62,1953520.892,2060764.731,590231.1381,571939.1479,516743.6043,41943.66069,558445.2139,657860.2867,1613374.713,2918803.359,1475200.023,1458529.173,2117471.274,1767024.684,x,x,x,x,,,,,,,,,,
11.34_712.3308n,,231.1695631,1,6.489266667,0.47515,9,3.64E-06,1.65E-05,7.430402154,HI_L,CK_L,100 - 0.032,1002974.369,25.06,1487538.571,1119664.53,1003728.235,266355.9464,957869.8342,1433449.102,185630.2682,117014.8164,165328.1577,133087.5177,108946.7274,99887.60177,1411350.996,849172.7471,955175.5674,29992.28897,735569.2813,1400820.367,163117.1416,133516.3446,150878.9556,114487.2315,118090.1451,85649.68881,x,x,x,x,,,,,,,,,,
11.34_694.2078n,,453.1851913,1,6.489266667,1.3949,110,3.80E-07,2.51E-06,53.21718225,CK_L,HI_L,100 - 23.4 - 3.64 - 0.301 - 0.0432,4704848.2,42.25,91985.20293,106222.6864,110827.5261,4186.227003,61666.30404,124565.5063,4921860.226,1859285.821,5540270.667,6451468.924,2745843.1,6710360.462,87273.97754,80561.10381,105466.5411,471.3787384,47354.90911,121730.097,4324939.996,2121483.877,5056067.058,5549812.852,2976289.586,5753870.102,x,x,x,x,,,,,,,,,,
11.34_678.2652m/z,,790.2882497,1,9.076666667,0.388216667,0,9.21E-07,5.22E-06,11.42143177,HI_L,CK_L,100 - 38.3 - 5.35,608996.1913,40.12,813192.8895,902787.3635,320534.6725,146634.1227,460177.4141,744919.0778,36332.00963,42774.0837,47612.72821,107848.4075,17477.40037,67878.23332,771543.4191,684689.3916,305029.6655,16511.33771,353380.3421,727962.9353,31925.68548,48806.12109,43451.51367,92775.53458,18944.20141,58202.91465,x,x,x,x,,,,,,,,,,
11.34_375.1059m/z,,294.0962858,1,6.4618,0.965066667,5,3.95E-08,3.76E-07,4.878772036,HI_L,CK_L,100 - 13.5,994796.8428,26.87,908234.8621,1097175.237,826712.5018,573560.9676,1505247.669,1059472.426,168121.712,191712.6838,238909.9584,267859.1325,115805.9748,241009.262,861717.6071,832116.4828,786722.4969,64584.27722,1155912.741,1035356.296,147732.0125,218748.1683,218029.92,230423.191,125525.0589,206655.9606,x,x,x,x,,,,,,,,,,
11.34_374.1351n,,387.2699541,1,6.433933333,0.729116667,12,1.78E-09,2.25E-08,15.0707227,HI_L,CK_L,100 - 16.3,809007.6023,27.61,1081097.126,857282.4202,920732.4494,328536.9153,737687.8989,1067522.724,52049.84446,81783.6625,49475.32623,54699.15861,44861.12947,39215.34081,1025726.349,650177.6636,876194.4811,36994.00834,566486.7378,1043223.35,45737.27082,93316.86363,45151.32602,47054.41459,48626.12597,33625.61196,x,x,x,x,,,,,,,,,,
11.34_281.1406n,,439.1694919,1,6.433933333,0.361216667,52,4.97E-12,8.29E-11,87.62888835,CK_L,HI_L,100 - 21.6 - 1.86,1848766.053,21.18,26645.62165,21571.43263,33565.38984,6196.666175,27541.26853,19407.09549,1333149.244,1938644.068,1604909.693,2415776.455,1669098.352,2131018.509,25280.90727,16360.14379,31941.75393,697.758789,21149.54493,18965.34351,1171465.71,2212033.291,1464645.234,2078147.997,1809178.406,1827264.534,x,x,x,x,,,,,,,,,,
11.31_425.2493m/z,,353.0852418,1,6.236883333,0.7685,5,7.48E-09,8.44E-08,5.973318937,CK_L,HI_L,100 - 16.6,1096741.232,25.13,125892.829,160752.7048,173557.2834,384026.9859,163518.8044,147576.2846,1034731.339,1550815.836,894078.772,791591.8781,1275049.101,1034180.468,119444.9497,121917.6033,165161.9143,43242.31724,125569.6809,144217.0949,909239.7483,1769513.194,815938.877,680959.1476,1382058.342,886769.0654,x,x,x,x,,,,,,,,,,
11.28_512.2241n,,359.2639575,1,6.179083333,0.711766667,25,8.85E-09,9.87E-08,12.56781523,HI_L,CK_L,100 - 16.5,635849.2163,25.62,831342.26,672064.0121,722247.1752,246734.7518,588389.2538,864472.1817,66403.14878,63733.46969,42673.59511,55288.54856,38607.50789,36854.47058,788763.2295,509704.852,687310.401,27782.89756,451837.0295,844794.7242,58349.81507,72721.21739,38944.0465,47561.43151,41847.66555,31601.25862,x,x,x,x,,,,,,,,,,
11.25_840.2288n,,400.1588213,1,5.88625,1.101533333,0,1.10E-07,9.03E-07,16.47122458,CK_L,HI_L,100 - 19.2 - 2.92,2284391.516,45.11,151430.1592,137097.0231,157685.0517,38183.40286,126213.907,182951.6926,1484251.028,3941792.017,1480989.181,1261736.423,3709249.597,1828330.848,143674.329,103976.7293,150057.4593,4299.538524,96922.43098,178787.2739,1304241.962,4497666.855,1351555.017,1085396.38,4020550.537,1567721.773,x,x,x,x,,,,,,,,,,
11.22_346.1039n,,233.1488587,1,5.6866,0.457233333,12,4.07E-08,3.84E-07,5.651773412,HI_L,CK_L,100 - 12.1 - 0.926 - 0.0244,1364200.485,17.76,1508430.393,1168096.376,1632671.768,484194.9567,1536457.926,1517967.512,248146.8756,221644.0537,289191.6535,290714.1655,183650.4856,214906.6701,1431172.798,885904.2889,1553695.64,54521.45994,1179879.783,1483414.936,218051.7727,252900.4853,263917.1406,250084.0089,199063.4599,184274.0149,x,x,x,x,,,,,,,,,,
11.13_650.1824n,,253.1173764,1,6.4618,0.501366667,16,1.46E-06,7.65E-06,3.161884731,HI_L,CK_L,100 - 12.6 - 1.54,761380.2466,18.74,902765.0551,741630.3775,925115.6499,321480.6937,848716.1368,817588.9369,268411.8826,209213.2251,283274.8731,291471.748,189986.7797,202438.4618,856527.9483,562465.1745,880365.6561,36199.46164,651747.76,798978.6544,235859.0519,238716.6508,258517.4697,250735.7119,205931.5312,173583.0168,x,x,x,x,,,,,,,,,,
11.13_373.2183m/z,,697.1945639,1,9.103766667,0.474566667,0,2.98E-06,1.40E-05,5.15334265,CK_L,HI_L,100 - 30.8 - 10.9 - 0.594,1238974.021,29.05,180741.2668,190430.2088,272827.477,89841.42707,171802.2039,185798.0185,1133058.167,917013.1082,1170730.802,1606506.744,864672.4029,1741862.9,171484.2035,144425.5304,259630.1779,10116.35024,131930.6853,181568.8106,995641.5577,1046331.071,1068412.321,1381981.666,937240.5395,1493578.91,x,x,x,x,,,,,,,,,,
11.10_780.2078n,,685.1947742,1,9.103766667,0.33155,3,2.85E-06,1.35E-05,701.8322735,CK_L,HI_L,100 - 32.3 - 7.39 - 0.621 - 0.07,1072410.102,22.06,0,0,0,7156.171915,0,0,957308.9122,1075579.532,976153.1572,1508386.155,814651.5415,1102381.315,0,0,0,805.8013306,0,0,841207.0666,1227258.666,890840.1986,1297574.392,883021.6481,945248.6086,x,x,x,x,,,,,,,,,,
11.07_727.3883n,,551.1376616,1,9.103766667,0.474783333,7,9.39E-06,3.62E-05,4.89688945,CK_L,HI_L,100 - 24.9 - 3.31,781559.282,31.06,124071.6561,128270.7878,177683.817,50929.24203,127065.0976,90351.77229,659630.5982,562288.8085,771053.1151,1046057.559,544214.1664,1106111.444,117717.0522,97282.76139,169088.8378,5734.749176,97576.07892,88295.14954,579630.9984,641583.251,703665.3062,899860.7534,589887.6583,948447.0476,x,x,x,x,,,,,,,,,,
11.07_697.1945m/z,,929.2518981,1,9.985516667,0.473983333,0,0.000430331,0.000896442,323.1750056,CK_L,HI_L,100 - 40.1 - 6.31 - 0.157,1625304.645,27.59,0,5226.345924,4544.31533,0,15842.45169,5389.562701,1599086.571,1224135.33,1714168.797,2348250.623,1087100.844,1779085.703,0,3963.75022,4324.496238,0,12165.76656,5266.883344,1405150.319,1396763.928,1564355.409,2020059.562,1178336.418,1525495.999,x,x,x,x,,,,,,,,,,
11.07_382.6671n,,767.2003629,1,9.985516667,0.417566667,1,0.01576078,0.017991681,14.50158824,CK_L,HI_L,100 - 29.1 - 0.212,539666.3761,27.65,42225.7603,105970.1035,8664.949086,0,101071.6779,29649.69194,523646.792,428073.9944,562190.3909,813832.6519,389344.3898,520910.0379,40063.0747,80369.54063,8245.805362,0,77615.16105,28974.79394,460139.2259,488441.3506,513056.5791,700091.555,422020.3452,446659.8642,x,x,x,x,,,,,,,,,,
11.07_314.0778n,,951.233383,1,9.985516667,0.446266667,0,0,0,Infinity,CK_L,HI_L,100 - 38.1 - 2.73,581733.147,48.57,0,0,0,0,0,0,597960.4241,271821.5637,718258.7191,1023673.18,283965.1803,594719.8151,0,0,0,0,0,0,525440.1457,310154.0701,655484.9875,880604.8104,307797.1239,509948.8444,x,x,x,x,,,,,,,,,,
11.02_803.2479m/z,,571.2340143,1,10.01381667,0.783816667,46,0.002159568,0.003447887,3.755482186,CK_L,HI_L,100 - 22.4,815520.1389,30.81,113864.544,142917.9498,191309.1185,12660.49798,95954.37375,211119.3272,800656.7468,483160.0991,1038892.767,917651.3308,1095169.229,557590.6606,108032.7199,108391.4198,182055.0518,1425.601039,73685.47084,206313.7456,703553.581,551295.7442,948096.5483,789400.5551,1187081.946,478112.0551,x,x,x,x,,,,,,,,,,
11.02_390.1301n,,499.2137381,1,10.07135,0.94625,226,0.000443639,0.000918472,2.412693115,CK_L,HI_L,100 - 22.5,2203371.137,11.08,758153.622,963629.7607,722777.542,274627.1929,634786.5033,1061727.895,2112357.389,2295313.952,2076081.532,2112675.548,2653294.687,1970503.716,719323.1093,730833.3072,687815.1127,30923.65025,487466.4963,1037560.425,1856171.963,2619001.063,1894638.019,1817408.415,2875973.994,1689629.414,x,x,x,x,,,,,,,,,,
10.99_193.1194m/z,,667.1848208,1,10.07135,0.452916667,0,0.002639666,0.004080404,85.54012877,CK_L,HI_L,100 - 27.7 - 4.07,754161.4358,33.79,9336.059951,10580.41658,11610.17232,22627.52394,19288.01519,0,486375.8266,1061447.701,499902.541,981572.3447,893022.0889,602648.1123,8857.893015,8024.369064,11048.5613,2547.910966,14811.69044,0,427388.4606,1211133.952,456212.5069,844387.9802,967969.4895,516747.0473,x,x,x,x,,,,,,,,,,
10.96_270.1094n,,564.2787907,1,10.15721667,0.589783333,201,0.01072667,0.013119114,24.04693269,CK_L,HI_L,100 - 28.1 - 3.36 - 0.262,1155219.976,22.29,23497.95782,91536.65444,78832.12848,0,10012.58195,62103.11266,948708.5441,1398548.568,924875.3939,1350779.353,1417161.264,891246.7326,22294.458,69422.96577,75018.83523,0,7688.881561,60689.49706,833649.7459,1595773.068,844043.9634,1161994.687,1536097.352,764209.0104,x,x,x,x,,,,,,,,,,
10.93_810.2187n,,464.1532598,1,10.24305,0.3383,55,6.91E-06,2.86E-05,11.43707429,CK_L,HI_L,100 - 23.7 - 3.16,584125.3772,48.17,20493.61773,36759.72828,81634.01324,10048.01035,26187.89544,64915.74382,635830.681,735086.5115,361664.4906,227756.2258,1020343.498,524070.8563,19443.99182,27879.20723,77685.18632,1131.428955,20110.26002,63438.106,558717.5207,838749.032,330056.0617,195925.0589,1105976.423,449370.1416,x,x,x,x,,,,,,,,,,
10.93_697.2661m/z,,383.0747453,1,10.2988,1.32125,59,1.52E-09,1.97E-08,10.16106968,HI_L,CK_L,100 - 20.6,4340049.336,22.83,4563573.569,6636277.491,3233244.912,3685824.183,4557058.207,4803616.527,518005.9229,268135.539,376711.1831,762692.9934,196203.9406,441001.8664,4329840.066,5033066.457,3076845.342,415032.236,3499465.074,4694274.709,455182.478,305948.2391,343787.7168,656099.1655,212670.4709,378141.7508,x,x,x,x,,,,,,,,,,
10.93_507.2186m/z,,617.3052808,1,10.2988,1.02465,49,0.001185949,0.002060123,119.2211475,CK_L,HI_L,100 - 31.3 - 4.21,2064940.105,58.61,4032.134681,96668.30065,0,0,4573.205353,3010.3112,1949491.146,597959.2685,2605232.961,3912610.778,911220.8162,2413125.66,3825.619995,73314.8941,0,0,3511.864822,2941.789307,1713058.039,682283.9895,2377543.146,3365785.039,987695.5556,2069160.318,x,x,x,x,,,,,,,,,,
10.93_360.1196n,,603.2952583,1,10.2988,1.052116667,6,4.93E-05,0.000140213,8.50027714,CK_L,HI_L,100 - 42.7 - 0.392,986061.7012,29.34,33424.05169,71689.70835,105134.1446,8128.747639,57033.69911,27610.95884,781157.6614,884186.2167,893486.8441,1568961.051,916045.9596,872532.4747,31712.16504,54370.70209,100048.5617,915.3155823,43797.43005,26982.46729,686419.3329,1008874.903,815398.6819,1349683.352,992925.652,748162.2705,x,x,x,x,,,,,,,,,,
10.90_556.2505n,,653.1688481,1,10.3265,0.88735,23,1.43E-09,1.85E-08,8.050907449,CK_L,HI_L,100 - 31.3,11753246.26,17.18,1413402.116,1252924.323,1764294.054,571172.1679,2029832.927,1429200.846,9301760.923,13375527.93,10424146.48,14725074.75,11985855.42,10707112.04,1341011.604,950239.2554,1678951.051,64315.29291,1558753.282,1396668.812,8173648.986,15261756.17,9513106.267,12667101.1,12991775.34,9180927.34,x,x,x,x,,,,,,,,,,
10.87_636.1667n,,347.0747948,1,10.3265,1.116816667,45,2.89E-11,4.55E-10,4.797639367,CK_L,HI_L,100 - 17.6,2318397.499,15.52,584597.3758,487432.5785,479488.5334,339189.888,540868.81,536309.1019,2029383.218,2475603.214,2004126.947,3017455.453,2098020.627,2285795.537,554655.9297,369677.212,456294.5588,38193.55743,415345.0372,524101.4222,1783260.849,2824714.869,1828972.057,2595736.452,2274098.234,1959979.747,x,x,x,x,,,,,,,,,,
10.87_631.3277m/z,,675.1507337,1,10.3265,0.62475,0,1.26E-08,1.36E-07,7.28060615,CK_L,HI_L,100 - 30.7,3717311.841,31.41,332564.3743,471939.44,594419.256,628822.8347,916949.6368,300786.0305,3538957.593,2568937.342,3912444.426,5802346.04,2681808.702,3799376.941,315531.3552,357926.9506,565665.8153,70806.8899,704145.7631,293939.42,3109754.958,2931211.055,3570508.115,4991411.26,2906881.064,3257816.254,x,x,x,x,,,,,,,,,,
10.87_543.3123m/z,,348.2730941,1,10.3265,0.73945,15,0.000143893,0.000353696,4.383859941,HI_L,CK_L,100 - 17.7,989899.7369,36.36,1070064.266,861578.3291,1099729.006,195075.6708,1328157.013,1331690.735,164426.5478,345917.473,157466.6307,152244.9101,298788.6673,235988.841,1015258.56,653435.7544,1046532.558,21965.96685,1019920.938,1301378.264,144484.9956,394699.0471,143704.5033,130967.1904,323864.6808,202351.147,x,x,x,x,,,,,,,,,,
10.87_413.1788m/z,,315.0851959,1,10.46681667,0.57355,88,5.78E-10,7.81E-09,32.23454847,HI_L,CK_L,100 - 17.4,2250598.716,39.56,3013842.552,1513438.957,1922849.398,712677.1991,2166697.292,3856984.185,70658.65751,47755.62449,65789.22777,123922.1786,37580.75954,73210.30261,2859481.947,1147818.014,1829836.704,80249.08318,1663854.433,3769189.986,62089.21828,54490.16298,60039.43982,106602.8384,40734.74674,62774.9543,x,x,x,x,,,,,,,,,,
10.87_374.1353n,,380.2276463,1,10.49541667,0.769966667,0,7.04E-05,0.000190444,6.178587725,CK_L,HI_L,100 - 25.1,2194927.646,42.72,570277.1947,251239.6954,351944.5871,88348.4503,208326.1799,225841.6851,2496791.187,1075089.733,3075819.482,2920317.704,952782.3079,2648765.463,541069.1883,190544.486,334920.2095,9948.23764,159978.2486,220700.9874,2193981.862,1226699.795,2807001.769,2512174.656,1032745.12,2271212.178,x,x,x,x,,,,,,,,,,
10.87_307.2620m/z,,193.1193685,1,10.98636667,0.811016667,91,7.21E-07,4.26E-06,4.834847004,HI_L,CK_L,100 - 6.41,698189.3858,27.66,687398.1053,421803.978,748954.5757,717193.9502,1063732.185,695030.0963,153523.2439,113138.6462,141527.8779,263362.5832,60826.01407,134068.1452,652191.4927,319903.3579,712725.9024,80757.67969,816863.3054,679209.5465,134904.0378,129093.5536,129158.7513,226555.0786,65930.87285,114958.1601,x,x,x,x,,,,,,,,,,
10.81_611.2659m/z,,697.2661348,1,10.92863333,0.663716667,68,4.78E-05,0.00013656,468.6824754,CK_L,HI_L,100 - 28.3 - 5.09 - 0.126,1395710.374,24.77,4893.146422,4408.675696,0,5169.573055,3810.256394,2061.245784,1039254.28,1362008.627,1869591.254,1768873.536,1192009.973,1142524.573,4642.533117,3343.615122,0,582.1057537,2925.979562,2014.326893,913214.1501,1554080.234,1706194.394,1521656.106,1292050.106,979669.8731,x,x,x,x,,,,,,,,,,
10.81_523.2135m/z,,507.2186271,1,10.92863333,0.859283333,207,4.73E-06,2.05E-05,4.575120415,CK_L,HI_L,100 - 23.7,973069.6851,32.67,185758.6739,256342.8616,185833.3812,74286.175,251731.1675,299336.0338,1021060.889,527944.4706,1087239.133,1373582.845,664714.3823,1163876.39,176244.633,194414.8147,176844.1887,8364.793267,193309.8918,292522.4287,897227.2426,602395.6456,992217.5819,1181611.167,720500.9252,997978.2161,x,x,x,x,,,,,,,,,,
10.81_333.0956m/z,,413.1787919,1,10.87045,0.839666667,80,6.25E-05,0.000171521,2.536037597,CK_L,HI_L,100 - 16.4 - 0.271,1049006.862,19.88,292171.0108,313556.2994,478339.186,206876.3402,628513.5872,265345.4687,833289.5927,896216.0948,1268848.273,900200.8918,1069672.382,1325813.941,277206.827,237806.4653,455200.8079,23294.74923,482649.3863,259305.5702,732228.7351,1022601.245,1157954.609,774388.9861,1159445.261,1136833.295,x,x,x,x,,,,,,,,,,
10.72_766.1928n,,543.3122769,1,10.87045,1.8935,11,0.000117127,0.00029629,2.709459272,CK_L,HI_L,100 - 27.5,2206635.423,15.68,404825.0125,586629.8757,541202.0529,851018.0775,863702.3507,484567.3307,2043106.202,2744885.629,2410775.003,1934943.07,2297419.357,1808683.279,384091.0051,444910.1404,515022.8519,95826.58261,663256.0027,473537.4176,1795319.518,3131971.718,2200080.25,1664515.794,2490231.619,1550874.755,x,x,x,x,,,,,,,,,,
10.72_666.1772n,,307.2620263,1,10.87045,2.116616667,74,0.001542995,0.002584102,2.631201933,CK_L,HI_L,100 - 19.2,1012133.806,26.15,267444.0891,329090.1488,282028.0249,67961.70517,350434.7341,355788.1889,818670.3705,1466311.899,917517.7545,821223.8155,1198926.345,850152.652,253746.3492,249587.6026,268385.674,7652.643495,269106.5282,347689.5975,719382.5233,1673092.441,837329.3604,706449.731,1299546.939,728972.4529,x,x,x,x,,,,,,,,,,
10.72_480.1483m/z,,539.2514929,1,9.985516667,0.3689,66,5.04E-05,0.000142841,133.3029893,HI_L,CK_L,100 - 27.1 - 2.77 - 0.506,1454273.343,45.52,1922503.387,2200719.913,1389335.937,406096.5453,988702.1141,2067305.992,6263.67603,26812.02017,1.347124887,656.7458758,28136.74476,3586.663232,1824038.129,1669063.657,1322130.529,45727.40012,759246.0661,2020249.156,5504.021192,30593.0739,1.229390074,564.9591969,30498.13751,3075.422617,x,x,x,x,,,,,,,,,,
10.72_285.1664m/z,,631.3276992,1,10.87045,1.4372,3,0.001236287,0.002132826,2.395986254,CK_L,HI_L,100 - 31.3,6480352.271,12.5,1814467.725,2493736.697,2190868.885,583350.583,3047225.503,2365628.929,5730948.913,7752772.235,6482319.162,5802882.735,7117240.658,5995949.921,1721535.752,1891292.602,2084891.466,65686.61032,2340031.383,2311781.549,5035902.897,8846074.721,5915783.243,4991872.946,7714559.238,5141291.168,x,x,x,x,,,,,,,,,,
10.70_545.3279m/z,,333.0955766,1,10.81251667,0.75015,17,1.41E-09,1.83E-08,17.08997425,HI_L,CK_L,100 - 16.8,667349.2923,36.92,1134984.787,707827.6656,564188.8203,296644.2895,411016.4127,922148.724,28641.43981,73859.31699,25367.75144,46921.60102,31564.25448,27940.65005,1076854.034,536828.6191,536897.696,33402.82571,315628.5296,901158.4103,25167.82332,84275.02024,23150.68344,40363.84697,34213.30298,23958.00819,x,x,x,x,,,,,,,,,,
10.67_796.2031n,,523.2134651,1,10.81251667,0.98185,88,0.003233874,0.00486564,2.688693879,CK_L,HI_L,100 - 24,820419.3928,14.16,271902.5879,379468.4947,327021.6154,30793.51886,271429.0684,412063.6191,742331.3914,750578.7601,835606.5804,753302.7032,1046447.862,794249.0597,257976.4961,287795.4026,311202.8199,3467.420677,208436.3424,402684.0641,652301.8894,856426.0106,762576.9856,648021.2605,1134271.61,681037.3219,x,x,x,x,,,,,,,,,,
10.64_441.0776m/z,,285.1663515,1,10.72453333,0.54905,4,1.22E-06,6.57E-06,9.27368769,CK_L,HI_L,100 - 12.8 - 3.38,822825.6489,30.88,98886.37955,114548.129,110493.4562,34154.23335,108102.4494,76122.46899,928581.4436,269457.4195,1091299.465,1272899.646,327936.7004,1046779.219,93821.69516,86875.26201,105148.631,3845.844818,83014.24492,74389.73927,815963.648,307456.5323,995923.0527,1094999.433,355458.9796,897571.9986,x,x,x,x,,,,,,,,,,
10.58_744.3199n,,480.1483385,1,10.72453333,0.689266667,75,1.99E-06,9.91E-06,21.70611708,CK_L,HI_L,100 - 23.5 - 3.36,675542.8225,51.52,30369.85562,34466.1284,37732.6853,3848.183505,7190.972743,36976.91403,536525.5669,1144983.601,493659.3715,266247.0419,1062114.363,549726.9904,28814.39636,26139.70182,35907.46763,433.3142671,5522.10589,36135.2309,471456.0708,1306450.155,450514.9723,229036.4059,1151252.932,471369.2672,x,x,x,x,,,,,,,,,,
10.55_854.2812n,,545.3278649,1,10.69588333,1.297166667,3,0.000338598,0.000730139,2.44536751,CK_L,HI_L,100 - 27.9,4258961.207,15.18,1078959.537,1696027.739,1280506.553,595005.9983,2243067.229,1479855.053,3787309.304,5206933.638,4667405.735,3606501.205,4561151.717,3724465.645,1023698.241,1286296.472,1218565.476,66999.03675,1722500.585,1446170.007,3327986.723,5941219.816,4259487.993,3102457.282,4943949.04,3193582.765,x,x,x,x,,,,,,,,,,
10.55_1002.2811n,,441.0776303,1,10.63831667,1.38435,26,7.21E-08,6.30E-07,12.14658367,HI_L,CK_L,100 - 20.6 - 2.05,4291896.21,38.04,3704732.256,6249920.054,2964423.869,7903317.673,4997286.535,3666372.585,453951.9713,151882.3592,323531.3441,696437.9148,107660.2711,386587.173,3514986.208,4740046.363,2821027.797,889931.6524,3837526.075,3582917.163,398896.9509,173300.9378,295255.6418,599103.8841,116695.7223,331483.292,x,x,x,x,,,,,,,,,,
