,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
10.93_507.2186m/z,,507.2186271,1,10.92863333,0.859283333,207,8.22E-07,3.23E-06,3.881930929,CK_V,HI_V,100 - 23.7,1197489.297,26.12,1309258.124,768612.3067,1304674.483,1408605.772,852791.4351,1540993.658,187117.9209,289618.4537,234282.9628,318820.9623,374751.4933,406218.852,1076281.909,785698.4059,729994.9226,1061063.844,865406.3129,1276777.387,166605.3861,231089.6574,126325.8157,182403.5501,326258.193,326909.2718,x,x,x,x,,,,,,,,,,
10.87_771.2589m/z,,771.2588716,1,10.87045,0.261033333,3,2.91E-06,9.61E-06,886.8963396,HI_V,CK_V,100 - 42.4 - 11.7 - 1.94,1698528.078,39.37,0,3384.879791,0,7815.081636,290.8611355,0,1417451.851,1499188.184,1577502.755,1217323.401,1548827.476,2894801.964,0,3460.124998,0,5886.885265,295.1636854,0,1262065.717,1196218.263,850592.4626,696453.9236,1348407.311,2329625.022,x,x,x,x,,,,,,,,,,
10.87_413.1788m/z,,413.1787919,1,10.87045,0.839666667,80,0.000100404,0.000203809,2.103698794,CK_V,HI_V,100 - 16.4 - 0.271,962601.264,18.58,747521.3144,943442.4331,971843.9532,811989.3968,1050468.086,1250342.4,361636.5187,418868.1763,430597.1548,409015.2339,615417.7623,256134.0226,614503.4753,964414.9713,543768.7028,611649.1981,1066007.087,1035960.722,321992.6319,334219.3915,232178.7984,234005.4123,535781.9531,206126.787,x,x,x,x,,,,,,,,,,
10.81_611.2659m/z,,611.2658768,1,10.81251667,0.605733333,63,0.00016039,0.000305618,467.638468,CK_V,HI_V,100 - 30.5 - 5.03,1212075.405,58.63,442294.6312,1143721.796,1404195.598,2499702.134,774367.1439,1008171.126,3003.585279,0,5260.739446,0,76.92075224,11533.82441,363590.419,1169146.505,785679.2406,1882956.615,785821.934,835311.7414,2674.321533,0,2836.600637,0,66.96711306,9281.977239,x,x,x,x,,,,,,,,,,
10.81_333.0956m/z,,333.0955766,1,10.81251667,0.75015,17,1.33E-11,1.74E-10,18.95631051,HI_V,CK_V,100 - 16.8,495923.0974,25.95,22341.91887,45626.15233,15694.16098,23339.87828,20605.8425,29360.28107,499757.009,358562.8755,472014.0356,347388.5477,465174.4219,752331.8021,18366.28137,46640.41266,8781.238521,17581.28602,20910.65347,24326.21495,444971.8608,286101.1479,254510.8587,198747.6104,404980.2843,605447.6308,x,x,x,x,,,,,,,,,,
10.81_523.2135m/z,,523.2134651,1,10.81251667,0.98185,88,6.47E-06,1.93E-05,2.505807658,CK_V,HI_V,100 - 24,938415.8293,11.22,945591.6302,936831.4967,749744.0931,926729.363,1054454.275,1017144.118,244197.7618,263242.7844,210703.9177,341912.4196,413300.01,447065.629,777328.1266,957657.0751,419498.8008,698079.6473,1070052.241,842746.239,217427.931,210044.2292,113611.95,195614.6131,359818.4845,359781.1832,x,x,x,x,,,,,,,,,,
10.78_365.1921m/z,,365.1920799,1,10.78331667,1.041833333,33,5.40E-06,1.66E-05,2.575819632,HI_V,CK_V,100 - 14.8 - 0.544,1614968.582,23.72,702049.7945,481149.5002,836064.5097,687372.7409,392460.1138,662739.5245,1903511.594,2110808.124,1649361.204,1558630.629,2201603.204,1010536.402,577123.3946,491845.3583,467797.0289,517778.9111,398265.5618,549107.2816,1694841.855,1684236.346,889338.6734,891722.2946,1916713.064,813240.7385,x,x,x,x,,,,,,,,,,
10.75_587.2854m/z,,587.285383,1,10.75326667,0.34805,42,1.11E-09,1.02E-08,6.230914751,CK_V,HI_V,100 - 35.1 - 6.22 - 0.303,1072062.222,20.33,1266508.562,1463551.164,700791.1964,786568.3031,928345.1163,1286608.987,177016.1216,234733.3102,162481.1384,164696.1867,162529.14,187807.8138,1041139.427,1496085.616,392108.5464,592500.1899,942077.6184,1066009.099,157610.9822,187296.2152,87610.13643,94225.82797,141497.671,151140.4883,x,x,x,x,,,,,,,,,,
10.72_285.1664m/z,,285.1663515,1,10.72453333,0.54905,4,8.89E-07,3.46E-06,9.779303941,CK_V,HI_V,100 - 12.8 - 3.38,893663.8515,20,972205.8518,245195.3432,1190363.552,1204564.77,305801.0632,1443852.529,110977.4372,104849.0111,90029.0656,91484.54913,76776.32639,90884.81127,799206.4749,250645.9871,666035.3673,907365.3897,310324.6113,1196291.919,98811.6942,83660.1458,48543.84207,52340.05451,66841.3761,73140.59236,x,x,x,x,,,,,,,,,,
10.70_545.3279m/z,,545.3278649,1,10.69588333,1.297166667,3,0.000103231,0.000208812,2.124697911,CK_V,HI_V,100 - 27.9,4262574.86,14.7,3592128.058,4645439.643,5243694.491,3705876.628,4399285.01,3989025.328,1801785.79,1875947.795,1482674.341,1371086.748,2181438.393,1541289.766,2952926.067,4748706.845,2933965.83,2791534.565,4464361.229,3305073.522,1604267.597,1496838.782,799460.8026,784424.8652,1899157.603,1240370.585,x,x,x,x,,,,,,,,,,
10.64_441.0776m/z,,441.0776303,1,10.63831667,1.38435,26,2.49E-07,1.17E-06,6.875396721,HI_V,CK_V,100 - 20.6 - 2.05,5126254.65,24.54,983584.6476,374003.138,820535.5141,1117597.786,234677.2688,943165.7395,3357547.179,4415648.007,5007052.021,7211850.374,6168815.474,5489438.715,808560.4684,382317.1536,459108.2042,841855.5612,238148.7214,781452.0731,2989480.866,3523292.705,2699811.899,4126037.077,5370563.227,4417688.652,x,x,x,x,,,,,,,,,,
10.58_455.0934m/z,,455.0933977,1,10.58156667,0.838233333,69,2.44E-06,8.26E-06,4.798679427,HI_V,CK_V,100 - 19.9,575765.2541,25.73,144727.6722,61455.03179,149386.0025,177241.6298,42934.93801,144159.353,471600.8307,541586.8439,580253.6421,781769.2015,685077.4173,554895.7426,118974.0758,62821.16496,83584.85181,133511.227,43570.05109,119442.0244,419902.2634,432137.927,312873.8588,447265.0629,596427.5638,446558.7016,x,x,x,x,,,,,,,,,,
10.50_380.2276m/z,,380.2276463,1,10.49541667,0.769966667,0,5.00E-06,1.55E-05,6.736739738,CK_V,HI_V,100 - 25.1,1664045.786,44.39,2390924.564,670815.8669,2425857.86,2207474.433,691362.6409,1597839.355,449708.6648,347294.652,197268.3119,163861.1893,135776.1992,213717.1121,1965470.984,685727.9707,1357322.415,1662829.554,701589.5906,1323876.413,400409.9948,277110.112,106367.4461,93748.11004,118206.5934,171991.2927,x,x,x,x,,,,,,,,,,
10.47_315.0852m/z,,315.0851959,1,10.46681667,0.57355,88,2.56E-10,2.73E-09,35.03783906,HI_V,CK_V,100 - 17.4,1360456.155,24.36,49690.71166,35318.88664,50509.49359,36141.73488,26191.15453,35117.20707,2016593.008,801996.9312,674699.9076,508799.2312,1848662.712,2012828.203,40848.48741,36104.01849,28261.20564,27224.57121,26578.58597,29096.06776,1795526.881,639921.917,363799.4634,291093.7393,1609443.502,1619846.541,x,x,x,x,,,,,,,,,,
10.41_361.1268m/z,,361.1267752,1,10.41073333,0.42435,24,7.75E-14,1.33E-12,80.39298887,HI_V,CK_V,100 - 18.5,720903.9953,27.76,10912.42521,11005.70561,9087.541194,10184.96281,8228.415643,4384.446983,699478.0755,642432.122,530511.6065,503023.7054,681788.4369,1115790.132,8970.611388,11250.36026,5084.685119,7672.051333,8350.1341,3632.696822,622798.7907,512603.4515,286052.8594,287789.4509,593564.1815,897944.883,x,x,x,x,,,,,,,,,,
10.33_348.2731m/z,,348.2730941,1,10.3265,0.73945,15,2.97E-07,1.36E-06,5.644775358,HI_V,CK_V,100 - 17.7,912968.6825,33.4,133207.6121,239457.3236,100947.7156,120161.0741,239004.4914,137643.4117,1078456.553,992784.1866,578525.6963,690646.5115,1466591.428,908524.593,109503.9552,244780.4124,56482.53324,90514.02016,242539.9542,114043.2958,960232.2942,792153.1057,311942.1472,395132.0349,1276812.708,731145.5675,x,x,x,x,,,,,,,,,,
10.33_675.1507m/z,,675.1507337,1,10.3265,0.62475,0,4.32E-08,2.62E-07,6.68950949,CK_V,HI_V,100 - 30.7,4099420.31,25.76,3852206.4,3398236.973,5355617.358,5155042.753,2581051.506,4254366.873,731519.2821,661187.382,837125.576,725409.2281,946133.7262,330793.5164,3166724.713,3473779.107,2996589.21,3883151.403,2619231.591,3524920.036,651327.5258,527568.4737,451379.6903,415020.4477,823702.8679,266209.8694,x,x,x,x,,,,,,,,,,
10.33_653.1688m/z,,653.1688481,1,10.3265,0.88735,23,2.80E-10,2.96E-09,6.945187799,CK_V,HI_V,100 - 31.3,9728327.056,15.54,8784410.129,11604870.31,7416996.272,10837955.32,9411080.018,10314650.29,1823461.391,1455895.53,1148176.801,1098889.719,2359204.872,897702.4732,7221266.402,11862844.28,4149977.399,8163932.564,9550292.982,8546117.096,1623567.041,1161674.593,619099.0979,628695.7563,2053920.884,722436.3427,x,x,x,x,,,,,,,,,,
9.82_437.1400m/z,,437.1400119,1,9.819583333,0.665383333,25,7.81E-09,5.85E-08,5.936713992,HI_V,CK_V,100 - 18.8,459553.9043,29.27,83616.32442,84982.134,44825.80954,116669.3307,72032.25061,62326.94901,353610.3523,405767.2203,464229.9423,528049.0115,777910.9058,367126.7416,68737.1998,86871.26999,25081.05568,87883.7862,73097.78434,51640.47152,314846.3225,323765.9988,250313.6609,302106.9056,677248.2856,295449.4484,x,x,x,x,,,,,,,,,,
8.85_459.1823m/z,,459.1823031,1,8.8505,0.613966667,55,4.46E-09,3.58E-08,6.944865229,HI_V,CK_V,100 - 20.3 - 2.39,8993630.857,21.67,1062035.267,2076411.393,765576.2893,1268239.462,1539347.738,1058416.101,8845065.641,9758830.75,9130189.615,10575702.8,11070837.6,8532763.247,873051.176,2122569.607,428357.2732,955329.7773,1562118.468,876941.7946,7875437.955,7786675.283,4923015.47,6050561.172,9638257.712,6866838.911,x,x,x,x,,,,,,,,,,
9.77_981.2441m/z,,981.2441301,1,9.765316667,0.302516667,0,1.96E-05,4.86E-05,554.5363026,CK_V,HI_V,100 - 36.7 - 5.26,580281.5596,55.18,505272.0851,273936.6815,942433.2037,949870.4687,200183.8374,609993.0811,4769.394144,0,0,2817.368345,0,0,415361.3366,280026.2397,527312.7224,715511.2034,203145.0476,505404.6578,4246.556124,0,0,1611.870137,0,0,x,x,x,x,,,,,,,,,,
9.77_959.2626m/z,,959.2626075,1,9.765316667,0.524933333,0,0.000343091,0.000593959,165.835617,CK_V,HI_V,100 - 43.4 - 6.05 - 0.268,1982673.776,28.39,1938835.405,1769688.786,1979251.968,2807691.966,1110234.013,2290340.516,9009.263917,29316.20902,14684.91128,34319.23014,0,528.8007614,1593828.927,1809028.617,1107436.303,2114956.853,1126657.098,1897642.45,8021.63623,23391.71628,7918.131875,19634.68579,0,425.5584667,x,x,x,x,,,,,,,,,,
9.16_479.1164m/z,,479.1163729,1,9.158516667,0.498316667,1,1.65E-08,1.13E-07,7.746869266,HI_V,CK_V,100 - 21.6,554686.4921,12.71,71108.25991,62630.11304,74950.80609,79330.58185,59371.13956,82217.35007,661422.1929,488452.13,379580.3312,492038.5724,766274.5706,589087.1025,58454.88549,64022.36803,41936.67355,59757.53743,60249.38439,68120.49672,588914.7299,389741.1713,204670.4309,281504.6469,667117.7064,474074.5899,x,x,x,x,,,,,,,,,,
9.16_509.1272m/z,,509.1271929,1,9.158516667,0.3608,27,6.74E-11,7.95E-10,4.861143768,CK_V,HI_V,100 - 22 - 1.4,438229.6525,14.99,439122.8002,407025.605,423779.4559,556573.0831,297206.4829,505670.4878,85519.68054,81870.68677,70087.57449,84557.10708,117808.7064,95982.19933,360983.0002,416073.7035,237114.2036,419251.1396,301602.896,418969.047,76144.70773,65325.49537,37791.35242,48376.73286,102564.1161,77242.77377,x,x,x,x,,,,,,,,,,
9.16_347.0748m/z,,347.0747637,1,9.158516667,1.329966667,45,1.84E-12,2.64E-11,6.385460491,CK_V,HI_V,100 - 16.6,1905225.932,14.75,1905085.397,1773695.978,1905428.634,2420491.557,1380580.173,2046073.853,266548.18,287178.675,242265.8252,263638.1762,399300.6602,300146.9733,1566084.571,1813124.888,1066130.476,1823289.473,1401002.342,1695257.352,237328.2165,229142.9319,130630.1901,150832.4263,347630.6677,241546.713,x,x,x,x,,,,,,,,,,
9.13_735.2095m/z,,735.2095148,1,9.130933333,1.058016667,3,1.26E-05,3.38E-05,11.30271635,CK_V,HI_V,100 - 31.3 - 8.21,445575.4705,35.06,375586.8942,607378.0249,312392.0533,454473.0139,271257.715,652365.1216,69268.81227,28248.69193,19198.15793,34017.86647,38568.41532,25077.88717,308753.0045,620879.9179,174790.4291,342341.9759,275270.2821,540511.657,61675.31768,22539.93299,10351.68298,19462.26989,33577.61533,20181.7168,x,x,x,x,,,,,,,,,,
9.13_383.1109m/z,,383.1109407,1,9.130933333,1.140016667,35,6.94E-09,5.26E-08,43.29114744,CK_V,HI_V,100 - 16.7,527934.4612,25.83,466120.025,661431.8546,464388.9097,526280.0755,341335.5625,708050.3397,19733.20848,10253.87729,21246.46374,8610.921018,6655.011717,1941.368578,383176.1981,676135.3537,259836.1128,396432.2532,346384.753,586649.178,17569.98369,8181.678202,11456.13334,4926.472063,5793.845082,1562.338589,x,x,x,x,,,,,,,,,,
9.10_551.1377m/z,,551.1376616,1,9.103766667,0.474783333,7,1.63E-06,5.77E-06,4.104860175,CK_V,HI_V,100 - 24.9 - 3.31,688593.843,22.01,645136.124,559724.9592,678230.9181,854361.7374,511829.9533,882279.3659,100541.864,125658.7602,150270.7648,121255.1303,118026.3823,136711.8353,530337.2393,572167.534,379485.5597,643567.1126,519401.1741,731005.1783,89520.10576,100264.4668,81026.27996,69372.37152,102753.6245,110020.4146,x,x,x,x,,,,,,,,,,
9.10_685.1948m/z,,685.1947742,1,9.103766667,0.33155,3,0.000104557,0.000210913,370.0722046,CK_V,HI_V,100 - 32.3 - 7.39 - 0.621 - 0.07,816531.1712,19.27,791451.7507,900691.9097,624232.8741,1038699.564,658509.865,885601.0637,275.4689864,0,0,9034.062735,0,8040.344971,650616.7007,920714.1123,349272.4311,782423.7088,668250.8417,733757.3431,245.2710923,0,0,5168.559506,0,6470.559665,x,x,x,x,,,,,,,,,,
9.10_697.1946m/z,,697.1945639,1,9.103766667,0.474566667,0,7.84E-07,3.11E-06,4.486621273,CK_V,HI_V,100 - 30.8 - 10.9 - 0.594,1065970.128,18.8,1100109.761,906365.2108,977978.8206,1255729.928,822806.3914,1332830.656,167928.2225,180958.3331,209409.8165,166057.8956,143820.9327,175925.1313,904350.496,926513.5298,547201.3001,945906.6909,834977.7168,1104305.676,149519.331,144388.5867,112914.1682,95004.88762,125210.3286,141577.7635,x,x,x,x,,,,,,,,,,
9.08_790.2882m/z,,790.2882497,1,9.076666667,0.388216667,0,7.82E-06,2.27E-05,6.567179178,HI_V,CK_V,100 - 38.3 - 5.35,625686.9345,36.61,111061.0979,95141.50559,40505.39147,168152.3298,33053.57772,123735.1275,193132.4444,371749.57,388373.2211,677658.4024,742586.4619,791208.3131,91298.30723,97256.4824,22663.68392,126664.5083,33542.52124,102519.7034,171960.5761,296622.9523,209411.5737,387701.2901,646494.8679,636733.9481,x,x,x,x,,,,,,,,,,
9.19_543.2331m/z,,543.2331134,1,9.18605,0.864883333,97,3.24E-06,1.06E-05,4.21651742,CK_V,HI_V,100 - 28.7 - 9.18,1053095.478,31.72,1549103.503,736494.6078,1061140.08,1346684.18,742654.0541,882496.4417,126077.8148,157231.0161,266638.0156,300029.2913,424017.5676,168388.8018,1273447.951,752866.7369,593731.9081,1014420.019,753639.7297,731185.0346,112256.7144,125456.307,143771.7212,171652.477,369149.1771,135512.816,x,x,x,x,,,,,,,,,,
9.08_639.1892m/z,,639.1891555,1,9.076666667,0.388216667,0,6.66E-09,5.09E-08,9.550793971,HI_V,CK_V,100 - 28.3 - 4.69 - 0.157,1020399.778,37.01,82110.9516,202779.6049,71057.9944,114684.9798,76815.06091,93586.97938,693799.2061,795078.525,686767.7219,825218.7222,1131881.168,1794445.584,67499.70086,207287.3553,39758.55724,86389.02944,77951.34414,77540.70784,617742.4593,634401.6468,370306.4516,472123.362,985414.364,1444100.628,x,x,x,x,,,,,,,,,,
9.08_225.0710m/z,,225.0709755,1,9.076666667,0.614216667,2,1.41E-12,2.08E-11,16.37091843,CK_V,HI_V,100 - 8.55,679920.8963,15.1,759356.9242,527067.6576,709068.1508,824219.2757,367599.3339,892214.0354,42249.55789,36787.21485,35303.36282,39931.62,38354.15601,53754.1489,624232.9949,538784.2671,396739.6898,620861.6283,373037.03,739236.4655,37618.01046,29352.91162,19035.63985,22845.64101,33391.08144,43259.26674,x,x,x,x,,,,,,,,,,
9.02_767.2625m/z,,767.2624828,1,9.02085,0.5316,0,0.004848552,0.005794873,37.64408321,CK_V,HI_V,100 - 41.8 - 5.26 - 0.248,628947.3779,57.15,1258127.578,451719.841,530693.05,784854.6174,208343.1104,539946.0699,0,9775.025657,10258.06763,7960.091022,0,3797.911665,1034249.799,461761.4835,296934.781,591209.3178,211425.0162,447367.7934,0,7799.597371,5531.169424,4554.119816,0,3056.412893,x,x,x,x,,,,,,,,,,
9.02_753.2475m/z,,753.2474548,1,9.02085,0.44685,0,2.15E-09,1.84E-08,58.05676408,CK_V,HI_V,100 - 39.4 - 9.76,581233.5122,49.77,1045351.864,809308.9164,318347.6063,554112.6914,369725.0283,390554.9674,31602.63697,3712.260373,4323.521773,5954.345824,5273.954427,9209.581743,859336.5041,827299.6931,178122.6959,417397.7944,375194.1687,323591.0468,28138.24304,2962.0522,2331.251099,3406.594753,4591.498291,7411.516344,x,x,x,x,,,,,,,,,,
8.99_739.3037m/z,,739.3037212,1,8.993516667,0.391933333,0,9.99E-10,9.37E-09,211.8520617,CK_V,HI_V,100 - 53.1 - 10.9 - 0.7,1339648.987,26.53,1423053.8,683866.859,1632987.849,1658987.112,1266877.824,1372120.48,6350.493001,716.1914296,3595.292081,4765.132063,16156.52329,4854.624565,1169828.189,699069.0838,913693.6866,1249669.196,1285618.055,1136858.93,5654.329278,571.4567908,1938.588275,2726.22289,14065.84947,3906.814697,x,x,x,x,,,,,,,,,,
8.99_490.2059m/z,,490.2059491,1,8.993516667,0.361916667,136,0.000111204,0.000222656,6.85630269,CK_V,HI_V,100 - 35.8 - 3.58,513411.8481,25.69,620973.4397,645535.6145,293861.9501,576163.8161,437706.6553,506229.613,10940.35516,18921.2661,14410.95403,51354.7061,64853.71886,168676.2365,510474.189,659885.7432,164422.4167,434008.298,444181.4107,419432.3055,9741.034354,15097.48031,7770.413608,29381.00632,56461.56853,135744.1324,x,x,x,x,,,,,,,,,,
8.96_330.2375m/z,,330.2375338,1,8.964783333,0.641266667,7,2.35E-09,2.01E-08,10.85477884,HI_V,CK_V,100 - 14.1,542691.7301,24.79,58591.81016,66610.65775,44268.62071,55553.35033,41996.57731,32952.88718,565862.5079,496901.251,350544.8012,580328.8898,711615.0567,625117.787,48165.67805,68091.39947,24769.29591,41846.80529,42617.80973,27302.83865,503830.6389,396482.8152,189014.4183,332017.2205,619531.2002,503070.6958,x,x,x,x,,,,,,,,,,
8.91_467.1512m/z,,467.1512263,1,8.907216667,0.475216667,13,2.79E-08,1.80E-07,3.910861863,HI_V,CK_V,100 - 18.9 - 0.363,1079841.781,14.34,283882.6969,259339.0194,214978.6443,333961.4227,295269.6247,269249.6288,746397.6257,954924.4859,1061202.633,1457625.334,646885.3751,1361664.73,233367.1301,265104.0744,120285.4205,251563.9209,299637.3869,223084.5246,664574.8522,761944.4461,572202.4623,833935.2401,563177.6184,1095815.281,x,x,x,x,,,,,,,,,,
8.88_400.2427m/z,,400.2426985,1,8.879116667,0.724383333,6,1.03E-08,7.46E-08,74.90606345,CK_V,HI_V,100 - 18.6 - 1.49,839609.1313,46.72,1348078.928,139694.1009,784075.708,1261325.318,287231.0808,1217249.652,20917.16495,10160.66984,5635.015251,6413.12482,12189.56839,16466.60423,1108194.737,142799.4731,438708.1169,950121.5436,291479.9333,1008542.003,18624.15063,8107.306986,3038.410857,3669.070962,10612.22337,13251.68827,x,x,x,x,,,,,,,,,,
8.85_401.1785m/z,,401.1784574,1,8.8505,0.502666667,83,1.06E-09,9.84E-09,5.902536336,HI_V,CK_V,100 - 15.7 - 0.467,521175.0888,22.19,82058.44816,117973.3321,61647.56771,77093.46338,116743.3547,74264.65269,651108.4617,559793.3067,387982.0905,427600.6062,698121.0162,550078.7157,67456.54016,120595.8559,34493.21037,58072.37784,118470.2753,61531.35592,579731.6268,446665.0582,209200.6754,244638.4581,607783.3051,442682.144,x,x,x,x,,,,,,,,,,
9.08_302.2064m/z,,302.2063587,1,9.076666667,0.752533333,24,9.29E-08,5.01E-07,2.549828551,HI_V,CK_V,100 - 10.3,615701.4174,13.92,183381.3795,206150.9365,322670.1379,299616.2985,222246.9235,214740.952,647400.7859,627238.8921,556740.3033,604024.1072,680712.2778,616326.4063,150749.5409,210733.631,180541.2502,225692.6869,225534.5008,177921.817,576430.3996,500480.611,300195.4221,345573.7062,592627.2787,495995.7315,x,x,x,x,,,,,,,,,,
9.24_411.1974m/z,,411.1974004,1,9.241033333,0.743216667,94,0.000190101,0.000355196,2.026919409,CK_V,HI_V,100 - 15.2,893477.94,21.97,811388.605,965908.6254,1174985.852,636719.9112,1018977.297,752887.349,303145.8068,403659.3669,422965.2286,332322.9279,304464.6812,633830.4255,667005.8872,987380.5827,657431.1963,479623.5328,1034050.471,623798.5065,269913.8808,322084.1201,228063.6495,190128.2821,265066.5801,510082.2913,x,x,x,x,,,,,,,,,,
9.24_286.2002m/z,,286.2002246,1,9.241033333,2.805833333,7,0.000253858,0.000456492,152.1578683,CK_V,HI_V,100 - 13.4,644319.9807,54.46,1137241.211,430776.2014,426320.6379,278344.065,1019293.618,573944.1511,7758.115725,1497.17784,0,6468.854444,3307.552818,9513.898305,934874.5822,440352.271,238536.0525,209668.9006,1034371.471,475536.6188,6907.643372,1194.614189,0,3700.954942,2879.551449,7656.418581,x,x,x,x,,,,,,,,,,
9.33_501.1558m/z,,501.1558152,1,9.325066667,0.278433333,5,1.23E-05,3.32E-05,727.5560584,CK_V,HI_V,100,446390.0029,52.55,319032.0894,285167.0701,851851.0278,457736.3788,208846.995,555706.4565,0,2702.978881,0,2822.993044,521.8427725,0,262261.8564,291506.2776,476629.9434,344800.1786,211936.3545,460425.9297,0,2156.735718,0,1615.088135,454.3156811,0,x,x,x,x,,,,,,,,,,
9.74_250.1792m/z,,250.1792406,1,9.737966667,0.94625,31,0.000587851,0.000942027,202.2759703,CK_V,HI_V,100 - 14,1404920.377,42.48,1953722.524,1527108.026,1147383.597,1699897.373,322399.6391,1779011.105,29599.33738,18717.80267,5125.167589,7250.278317,3319.270354,1625.669553,1606066.954,1561055.335,641987.1093,1280485.766,327168.7208,1473984.749,26354.5523,14935.13466,2763.500036,4148.022436,2889.752722,1308.276184,x,x,x,x,,,,,,,,,,
9.66_937.2178m/z,,937.2178471,1,9.656016667,0.49205,3,1.11E-16,3.15E-15,Infinity,CK_V,HI_V,100 - 35.2 - 2.51,745679.8054,59.21,898554.2356,405912.5342,1372878.243,886501.342,98992.90371,811239.5741,0,0,0,0,0,0,738660.8112,414935.8893,768156.4707,667776.9895,100457.2516,672145.7539,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
9.66_515.1145m/z,,515.1144529,1,9.656016667,0.273166667,48,0.003826722,0.004711546,21.02222718,HI_V,CK_V,100 - 23.1 - 1.2,578325.0251,34.61,48128.61696,7187.280069,49207.56188,40846.09323,0,19691.46262,533084.5968,568658.2656,1008146.077,697374.8,428044.5868,542507.1509,39564.35999,7347.05188,27532.74536,30768.2345,0,16315.19641,474645.9594,453738.5036,543594.2672,398981.417,372655.0951,436588.8406,x,x,x,x,,,,,,,,,,
9.66_373.0901m/z,,373.0901391,1,9.656016667,0.383116667,17,2.20E-13,3.50E-12,40.37918217,HI_V,CK_V,100 - 18.8,347096.1874,13.19,9204.91122,10044.57436,4588.446905,8514.368619,14007.85855,5215.355556,357775.692,365260.1322,307361.833,300355.5512,334737.1342,409876.9545,7566.941337,10267.86326,2567.339966,6413.638846,14215.06915,4321.13916,318555.0429,291444.9606,165730.0803,171839.1365,291421.7407,329853.1717,x,x,x,x,,,,,,,,,,
9.66_753.1840m/z,,753.1840456,1,9.656016667,0.57745,0,1.05E-05,2.91E-05,296.3872216,CK_V,HI_V,100 - 28.2 - 5.16,848662.4839,31.87,965577.8176,745543.8524,1046514.201,1012972.477,340727.6365,980638.9189,9530.513162,19078.44621,0,24.61258856,0,0,793757.8677,762117.1444,585548.3974,763044.2045,345767.8343,812500.162,8485.744272,15222.896,0,14.0813311,0,0,x,x,x,x,,,,,,,,,,
