,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
6.13_549.2181m/z,,549.2180517,1,6.12865,0.352766667,63,2.10E-09,3.21E-08,40.52304376,HI_V,CK_V,100 - 24.7 - 4.99 - 0.433,350168.2315,19.38,1508.299014,3073.422508,9146.745362,20433.04854,9949.337859,7736.421598,311298.2917,351212.3797,353948.0662,277516.8666,344632.4457,309995.3176,998.2661877,2848.489624,5822.920774,12812.9882,9094.514009,5892.439244,249408.7166,259680.2285,143150.1627,128503.1589,254634.8385,225971.3699,x,x,x,x,,,,,,,,,,
6.13_469.1705m/z,,469.1704659,1,6.12865,0.382483333,64,0.000202059,0.000652549,145.246907,CK_V,HI_V,100 - 23.3 - 3.82,795465.4409,37.23,969717.5636,401179.715,891439.8279,1040159.974,438283.396,1032012.169,1484.054154,45203.91516,1527.818219,1402.546948,694.9193,0,641806.5954,371818.7957,567500.6013,652254.9707,400627.1112,786031.2325,1189.007623,33422.97623,617.9082402,649.444178,513.4474886,0,x,x,x,x,,,,,,,,,,
6.07_845.2705m/z,,845.2705092,1,6.070416667,0.3238,0,2.04E-07,1.84E-06,10.06735926,CK_V,HI_V,100 - 39.3 - 11.4 - 1.7,124358.7809,21.25,140755.515,139717.2274,109290.7093,135630.8636,143872.9559,76885.41403,14350.78991,19484.81558,8674.341816,22106.03813,3684.821139,5098.326175,93158.8962,129491.8195,69575.69238,85050.2876,131511.7278,58559.71332,11497.69269,14406.72839,3508.236267,10236.11921,2722.563843,3716.429521,x,x,x,x,,,,,,,,,,
5.90_417.0824m/z,,417.0823593,1,5.896066667,0.704733333,27,1.40E-08,1.85E-07,6.679009327,HI_V,CK_V,100 - 21.9 - 3.86,20207663.59,27.13,3584248.426,2727766.586,2097224.727,3775088.378,1594355.032,4374605.101,16916652.74,17872270.73,12397607.78,27076870.02,27460935.83,20930147.02,2372231.22,2528131.032,1335116.803,2367251.404,1457371.775,3331914.432,13553433.35,13214441.22,5014067.716,12537844.54,20289763.91,15257049.79,x,x,x,x,,,,,,,,,,
5.87_251.0555m/z,,251.0555326,1,5.867416667,0.615266667,24,4.36E-08,4.98E-07,5.623305437,HI_V,CK_V,100 - 10.9 - 0.153,215907.3312,27.81,45408.96481,37111.48625,28022.26126,48703.30291,19985.74321,51138.79523,177599.9195,196493.5237,129613.9901,283146.8338,299756.3374,227151.8434,30053.87775,34395.4283,17839.28608,30540.46705,18268.61487,38949.82196,142291.0731,145283.8398,52420.86492,131110.0944,221477.7149,165582.5437,x,x,x,x,,,,,,,,,,
5.84_295.0454m/z,,295.0454181,1,5.838183333,0.470266667,7,1.21E-07,1.18E-06,4.865161588,HI_V,CK_V,100 - 11 - 0.738,468146.3491,28.48,115366.6303,84248.53753,68794.65102,117175.6817,52697.87608,139061.9064,386125.2246,424547.012,318053.6924,663870.7311,654061.7388,465407.472,76355.28842,78082.68612,43795.44709,73477.56377,48170.19776,105916.3884,309359.22,313902.56,128633.1024,307402.8871,483259.5054,339259.2018,x,x,x,x,,,,,,,,,,
5.81_835.1714m/z,,835.1714365,1,5.808916667,0.496533333,18,0.000289591,0.00088479,130.4708112,HI_V,CK_V,100 - 43 - 12.1 - 2.41,1391272.101,50.94,13213.35243,5360.783031,0,12659.79698,0,32746.91149,1059945.148,1095131.06,287844.7219,2031826.392,2465969.01,1437961.896,8745.244033,4968.44635,0,7938.601476,0,24941.65861,849216.2213,809720.5574,116415.4369,940829.6972,1822003.786,1048203.637,x,x,x,x,,,,,,,,,,
5.81_407.1553m/z,,407.1553114,1,5.808916667,0.882466667,68,1.59E-09,2.50E-08,10.15983143,CK_V,HI_V,100 - 14.2 - 0.538 - 0.0615,168634.2668,22.65,117277.6771,185276.0546,186045.6359,160252.3838,138608.5553,224345.2943,20086.17699,33033.44109,10561.61151,12934.13548,12718.32284,16416.05655,77620.11279,171716.3578,118438.7402,100489.7482,126699.6322,170872.4117,16092.8208,24424.34272,4271.520461,5989.103607,9397.049296,11966.49941,x,x,x,x,,,,,,,,,,
5.72_683.1604m/z,,683.1604185,1,5.721283333,2.463166667,5,8.08E-05,0.000293884,4.105847494,CK_V,HI_V,100 - 27.4 - 0.936,188678.1594,22.06,204373.3967,242329.9731,133263.5983,181611.9758,150679.4471,219810.5654,44409.57435,41704.49565,9331.244877,19887.22939,26130.88962,75389.46789,135264.3273,224594.7026,84837.10259,113883.7457,137733.4213,167418.5391,35580.45526,30835.56727,3773.91304,9208.708031,19307.04709,54955.22147,x,x,x,x,,,,,,,,,,
3.37_401.1083m/z,,401.1082761,1,3.365916667,1.125216667,7,0.000294445,0.000897245,2.545708326,CK_V,HI_V,100 - 18.1 - 3.52,646514.9716,19.6,609119.5654,769760.6346,503697.4506,504220.3221,786057.7059,706234.151,230473.3712,272095.2593,201526.0592,133066.1419,224349.9476,185601.5863,403145.1725,713424.5861,320659.4513,316182.337,718521.4654,537902.6691,184652.6924,201182.4275,81504.86165,61615.78495,165763.0133,135294.4459,x,x,x,x,,,,,,,,,,
3.04_372.1657m/z,,372.1656578,1,3.040566667,1.18075,0,1.04E-09,1.68E-08,73.1002345,CK_V,HI_V,100 - 18.1 - 1.22 - 0.0539,468821.5557,19.83,426727.8156,641737.0338,389554.3761,417011.3511,432922.5883,504976.1694,1254.722435,21579.74573,2215.225786,5412.42856,6699.652365,6706.232365,282429.3761,594770.5782,247994.6888,261496.0519,395726.8916,384614.6904,1005.26961,15955.68273,895.9222043,2506.20503,4950.099502,4888.514207,x,x,x,x,,,,,,,,,,
3.04_387.1079m/z,,387.1078583,1,3.040566667,1.79,89,7.04E-07,5.32E-06,5.636654072,CK_V,HI_V,100 - 20.9 - 0.783,858875.1039,32.8,746826.6159,1120777.054,580804.6635,550724.3191,1232174.073,921943.8974,157930.8729,181943.399,93263.10373,65941.65723,83912.14783,179473.9367,494286.4456,1038751.36,369746.7686,345343.6813,1126308.557,702197.8227,126532.4525,134525.7347,37719.17338,30534.04054,61999.25885,130827.69,x,x,x,x,,,,,,,,,,
2.98_295.0818m/z,,295.0818369,1,2.98135,0.768633333,3,1.29E-10,2.53E-09,39.05587724,HI_V,CK_V,100 - 14.2,413328.248,32.3,11268.23752,10243.49184,8190.263144,14371.07205,5455.317389,13969.60257,350727.1506,333970.7653,188806.6618,567099.8412,789815.2767,394133.1721,7457.871687,9493.807034,5214.013457,9011.693787,4986.609272,10639.93648,280998.6781,246932.0834,76360.64988,262593.4844,583562.25,287303.7357,x,x,x,x,,,,,,,,,,
1.19_297.1186m/z,,297.1186123,1,1.18995,0.782316667,6,7.12E-05,0.000262819,2.115686658,CK_V,HI_V,100 - 12.7 - 1.65,856036.5863,18.57,771801.6463,877028.9803,1049944.161,646833.2745,1026483.816,764127.64,391585.5269,452796.5601,344238.6865,282331.2526,297266.6446,429895.0057,510816.1444,812842.3424,668406.2391,405610.8954,938290.7259,581997.1981,313733.9532,334789.7767,139223.3175,130732.4425,219638.1826,313372.357,x,x,x,x,,,,,,,,,,
1.16_765.1484m/z,,765.1483976,1,1.163033333,0.18915,1,0.000189181,0.000617004,2.770192415,HI_V,CK_V,100 - 27.7 - 10.6,264265.3192,30.87,63243.46651,176057.059,67154.48226,44246.63658,112208.4386,109466.0116,327854.1266,292034.1213,327017.674,239641.2582,254169.5892,408389.8788,41857.62478,163172.0678,42751.29725,27745.81734,102567.7519,83374.69903,262673.0667,215924.8698,132258.48,110964.9985,187795.5286,297696.1751,x,x,x,x,,,,,,,,,,
1.16_351.0117m/z,,351.0116882,1,1.163033333,0.298416667,0,1.54E-05,7.02E-05,2.773958996,CK_V,HI_V,100 - 12.4 - 3.83 - 0.0915,595283.6692,25,580163.9206,356577.6018,570831.3494,839015.7001,374452.0217,850661.4213,170073.3974,238152.997,175786.1349,233027.6437,323874.105,144066.2914,383980.9081,330480.9529,363397.6449,526123.0719,342279.9794,647905.5825,136260.9076,176086.1184,71094.6498,107902.5887,239297.3484,105017.2547,x,x,x,x,,,,,,,,,,
1.16_401.1293m/z,,401.1292534,1,1.163033333,0.49145,4,2.82E-05,0.0001168,3.206092415,HI_V,CK_V,100 - 14.8 - 2.76,448327.0271,30.97,106225.6126,203398.928,184514.5901,119230.9782,125606.5995,100039.0821,478536.28,604262.4855,575839.0979,636049.9803,442717.3958,426317.4605,70305.315,188512.8825,117464.0593,74766.38224,114814.7741,76194.68586,383397.926,446781.006,232891.3998,294520.5914,327105.8021,310764.5022,x,x,x,x,,,,,,,,,,
1.16_456.1716m/z,,456.1716231,1,1.163033333,0.216,0,3.16E-06,1.91E-05,6.069021861,HI_V,CK_V,100 - 18.6,1046182.065,29.52,182296.172,202733.4065,250250.5024,117171.5862,120511.1596,161321.2034,1233248.262,1334203.099,1561571.791,1590599.377,841602.1378,1058493.086,120652.5384,187896.0681,159312.279,73474.99562,110157.1225,122870.1639,988064.7415,986486.1994,631559.4783,736521.1596,621825.4465,771589.5019,x,x,x,x,,,,,,,,,,
1.16_114.0547m/z,,114.0547008,1,1.163033333,1.013466667,8,3.43E-05,0.000138355,2.002560647,HI_V,CK_V,100 - 0.194 - 0.257 - 0.104,2481061.338,15.65,1836189.4,869576.0749,1574657.147,1047473.241,821010.0097,1284760.641,2269962.687,2425470.588,2637138.29,2479073.059,3081434.695,2294752.938,1215280.11,805934.8887,1002444.416,656840.9137,750470.749,978536.9019,1818668.767,1793350.101,1066559.791,1147925.613,2276746.243,1672762.25,x,x,x,x,,,,,,,,,,
1.14_460.1664m/z,,460.1663735,1,1.13615,0.24215,26,7.57E-06,4.10E-05,3.61929144,HI_V,CK_V,100 - 11 - 0.848,197374.4138,19.86,58606.82542,46652.07562,40610.01801,64538.68396,48807.86507,67988.48949,218628.1467,238843.795,300592.5837,255191.5154,167084.835,271489.2717,38788.86854,43237.7758,25852.79333,40470.3877,44614.4074,51783.37795,175162.4308,176596.8822,121571.1608,118165.4875,123452.1604,197902.3525,x,x,x,x,,,,,,,,,,
1.11_221.0658m/z,,221.0658194,1,1.1093,0.862716667,12,3.38E-05,0.000136848,2.284528342,HI_V,CK_V,100 - 1.77,258211.1173,7.74,113396.9298,128423.9695,103219.5699,111099.8492,106705.5034,115310.2226,274706.6915,320285.1367,327260.0901,360155.9903,224841.1915,273419.5303,75051.64411,119025.075,65710.73688,69667.58065,97537.61599,87825.93765,220091.9349,236813.1714,132356.5224,166768.8995,166125.9734,199309.4163,x,x,x,x,,,,,,,,,,
1.08_645.1873m/z,,645.1873317,1,1.08245,0.16125,10,1.72E-07,1.59E-06,7.098002833,HI_V,CK_V,100 - 15.8,178541.5746,34.26,28904.26099,21979.71814,21980.93399,40344.61386,15185.19341,22527.93673,242957.5967,193531.9565,182130.1252,157809.7708,159056.2496,171322.039,19130.2561,20371.10059,13993.30933,25298.96899,13880.51709,17158.38477,194654.9146,143094.1094,73660.40261,73073.2308,117520.1666,124885.3568,x,x,x,x,,,,,,,,,,
1.08_763.2141m/z,,763.2141478,1,1.08245,0.16125,0,0.029917891,0.045092437,5.55819611,HI_V,CK_V,100 - 18,242478.0737,30.3,68721.02265,0,25614.82872,58586.9571,24809.67417,84019.42633,245822.1113,209293.0938,276427.8279,216557.4743,394937.8999,176631.0986,45482.93982,0,16306.6875,36738.22771,22678.08496,63993.32801,196949.9316,154747.6158,111798.0075,100276.1377,291803.484,128755.4006,x,x,x,x,,,,,,,,,,
1.08_549.1241m/z,,549.1240669,1,1.08245,0.323216667,16,0.000235973,0.000744372,2.347854127,CK_V,HI_V,100 - 16.5,274691.0614,21.11,243523.2275,368438.6749,303634.2193,196637.7882,272025.3501,263887.1087,157405.5253,122241.6766,85780.85722,137507.2294,96501.42215,86033.20104,161175.6035,341473.9561,193296.9525,123306.0087,248653.5679,200989.4026,126111.5499,90383.33598,34693.06614,63672.21407,71300.95947,62713.98047,x,x,x,x,,,,,,,,,,
1.08_284.0983m/z,,284.0983092,1,1.08245,0.269033333,6,3.21E-05,0.00013059,2.369224696,HI_V,CK_V,100 - 7.35 - 0.396,615568.2333,17.5,317323.6169,229046.9373,291512.8126,243298.727,194516.8547,283211.6122,662683.7794,639015.6143,644971.8682,754721.7809,765252.1734,523843.353,210020.3171,212283.805,185580.3289,152565.7668,177804.4213,215707.8951,530934.8471,472476.8553,260851.3415,349471.1298,565413.5762,381856.0906,x,x,x,x,,,,,,,,,,
1.06_737.2343m/z,,737.2342531,1,1.055566667,0.215066667,5,0.000276636,0.000850211,2.322055966,CK_V,HI_V,100 - 26.3 - 4.85 - 0.0817,609740.6118,30.94,375386.95,476637.0285,656030.6291,918001.9897,679682.5779,552704.4954,136893.4598,234861.4335,266888.3366,224072.7058,183268.0969,257294.0685,248449.4758,441753.6563,417636.4628,575653.1455,621285.8397,420966.9312,109677.512,173652.3945,107939.8716,103756.0378,135409.3117,187554.7462,x,x,x,x,,,,,,,,,,
1.06_337.0771m/z,,337.0771374,1,1.055566667,0.296233333,2,8.72E-05,0.000313373,2.031596829,CK_V,HI_V,100 - 11.9 - 0.952,592004.1806,15.21,673770.2838,604197.903,720210.9037,516133.783,498599.2695,539112.9407,176132.6222,272629.3853,272522.1934,371550.4994,280173.9488,295789.6782,445934.1856,559978.8032,458494.346,323652.9321,455760.7858,410614.9346,141115.4909,201577.3508,110218.4192,172045.0848,207009.0878,215616.1561,x,x,x,x,,,,,,,,,,
1.03_525.0853m/z,,525.0853453,1,1.028666667,0.134416667,3,4.23E-05,0.000166885,57.50777226,HI_V,CK_V,100 - 10.5 - 1.05,155908.1534,46.45,6165.315596,0,0,0,10101.16254,0,205349.0962,163490.642,132929.152,165796.4446,97987.56413,239919.2113,4080.507935,0,0,0,9233.294269,0,164523.4037,120882.0922,53761.64345,76771.4306,72399.00909,174889.3282,x,x,x,x,,,,,,,,,,
1.03_603.1768m/z,,603.1768308,1,1.028666667,0.243433333,0,1.38E-07,1.32E-06,6.169880823,HI_V,CK_V,100 - 38.6,357088.0598,29.49,42291.32146,50015.90225,42883.34766,65837.62893,102917.5712,43310.2647,356878.3326,361518.9728,333503.1135,340716.5236,137500.2831,489774.2218,27990.46863,46355.4159,27300.02051,41284.91943,94075.13408,32987.22803,285926.9365,267300.7413,134881.4403,157767.5263,101593.3434,357021.3663,x,x,x,x,,,,,,,,,,
1.03_363.0488m/z,,363.048809,1,1.028666667,0.1617,0,6.12E-07,4.74E-06,6.89358546,CK_V,HI_V,100 - 46.4 - 41.9 - 21 - 1.85,488529.1667,17.68,420290.1009,623337.1345,421137.0975,556853.7619,416115.9499,493440.9559,27632.74986,72811.48837,51807.88557,159314.2688,63249.24153,51549.76395,278168.5811,577717.3022,268100.6037,349187.2819,380364.2402,375828.9044,22139.05074,53835.5281,20953.09442,73769.88306,46732.28131,37577.24751,x,x,x,x,,,,,,,,,,
1.03_329.0509m/z,,329.0509029,1,1.028666667,0.353816667,3,4.62E-08,5.21E-07,3.662028963,CK_V,HI_V,100 - 10.2,251709.4141,12.55,266143.491,300146.1895,231553.2041,215182.7557,230195.3954,267035.4486,44161.30201,73686.12654,95079.34517,81033.60753,40337.37377,70605.07736,176146.8022,278179.5553,147409.3691,134935.0345,210417.5451,203387.3331,35381.54224,54482.22011,38453.73102,37522.31232,29803.638,51467.63562,x,x,x,x,,,,,,,,,,
1.00_303.0481m/z,,303.0481312,1,1.001783333,0.1897,3,0.006213874,0.012109246,14.54766333,HI_V,CK_V,100 - 3.28,137990.9914,43.84,13662.59065,2604.647355,13181.6129,14984.53115,0,12479.25948,190965.4548,113915.3201,104408.2441,176095.5928,135689.2787,103775.2828,9042.571899,2414.022461,8391.562744,9396.376684,0,9504.817871,152999.3908,84226.9751,42226.69525,81540.41309,100255.2662,75647.08716,x,x,x,x,,,,,,,,,,
1.00_353.1082m/z,,353.108248,1,1.001783333,0.353816667,0,3.57E-07,2.98E-06,3.666915694,HI_V,CK_V,100 - 8.53,528427.5405,19,130091.7428,144807.7416,131336.4068,159829.0834,109999.5707,188576.3428,775540.4229,642101.0061,629447.9131,661692.0448,447422.388,360653.3162,86101.08933,134209.777,83610.23091,100224.3085,100548.6647,143629.0188,621354.3301,474758.1396,254572.8591,306394.0545,330582.1287,262898.5643,x,x,x,x,,,,,,,,,,
1.00_355.0875m/z,,355.0874732,1,1.001783333,0.2765,21,4.70E-06,2.70E-05,3.373737983,HI_V,CK_V,100 - 7.69,436140.6378,22.47,118024.8381,104982.9226,132967.7497,174329.1633,96496.49685,148850.0033,338661.7564,334972.915,328215.6727,532579.1467,682816.9422,516451.4708,78114.62054,97299.59515,84648.76208,109316.8995,88205.74342,113371.4844,271332.0191,247673.0552,132742.9966,246608.8045,504505.5507,376467.7713,x,x,x,x,,,,,,,,,,
1.19_448.9886m/z,,448.9886252,1,1.18995,0.271083333,0,1.74E-05,7.73E-05,3.400638593,CK_V,HI_V,100 - 11.6 - 7.54 - 0.223,295254.1365,28.49,273417.1199,171859.5481,265232.5777,453546.618,180204.9986,427263.9569,62212.02289,87374.99095,92337.43559,112237.3074,118381.5374,38835.63413,180960.8462,159281.7578,168850.0364,284406.2869,164722.2064,325425.2467,49843.57832,64603.52461,37344.79771,51971.07015,87467.28298,28309.27097,x,x,x,x,,,,,,,,,,
6.54_530.1657m/z,,530.1657402,1,6.5397,0.4341,2,5.93E-06,3.30E-05,2.357944354,CK_V,HI_V,100 - 37.3 - 8.43 - 1.07,467074.8925,19.45,491762.983,555328.4905,348298.2007,484597.1198,365321.4813,557141.0799,240815.3006,229672.6359,132360.0844,157198.2734,151405.0072,187528.3032,325472.8364,514685.9695,221730.5444,303877.1805,333933.9137,424346.0522,192938.5308,169815.8893,53531.49071,72790.0792,111866.9761,136698.9279,x,x,x,x,,,,,,,,,,
1.35_290.0549m/z,,290.0549359,1,1.353533333,0.3314,1,1.39E-06,9.58E-06,5.062370657,CK_V,HI_V,100 - 15 - 13.7 - 0.18,230861.9487,27.1,313701.8212,95589.00298,302707.8303,229874.4568,186573.1766,256725.4043,43137.60248,48387.98063,48005.2045,17370.84882,52011.66885,36723.47929,207623.2352,88593.18316,192707.2028,144147.7857,170543.2455,195534.6962,34561.3656,35777.21798,19415.14446,8043.507312,38429.29783,26769.61377,x,x,x,x,,,,,,,,,,
1.49_399.0924m/z,,399.0924477,1,1.493233333,1.772333333,9,1.65E-05,7.40E-05,2.438302417,HI_V,CK_V,100 - 16.3 - 1.29 - 0.105,1391932.334,26.58,727674.4118,745866.7139,402440.2409,507000.7248,390768.2177,651417.1127,1857087.394,1383229.142,884204.8633,1349699.707,1146667.115,1396620.799,481610.5785,691279.3766,256197.975,317925.849,357194.326,496151.3163,1487877.691,1022735.189,357606.3331,624973.4582,847225.4985,1018068.007,x,x,x,x,,,,,,,,,,
2.95_351.1291m/z,,351.1291385,1,2.952066667,2.58455,24,0.000273563,0.000841949,2.333429035,CK_V,HI_V,100 - 12.8 - 0.37,241002.1567,23.56,199857.8266,331065.592,200306.1017,214431.2111,206684.4927,293667.7161,125544.6492,155996.6624,101460.4456,115430.2574,69806.8576,65045.02535,132275.7018,306836.0764,127517.1129,134463.7621,188926.6443,223671.7781,100584.9716,115341.1761,41034.49259,53449.55385,51577.436,47414.63063,x,x,x,x,,,,,,,,,,
2.33_121.0282m/z,,121.0281704,1,2.33495,1.264,8,1.41E-06,9.69E-06,2.32102091,HI_V,CK_V,100 - 4.38 - 0.253,993407.1082,19.92,463477.6202,345279.6527,471799.5992,573475.4348,356485.1489,357508.805,667109.0208,804313.8698,914657.2884,1116446.538,1329870.814,950670.5968,306752.1974,320009.8605,300352.921,359610.264,325856.7782,272296.2917,534480.3011,594695.465,369922.4609,516966.441,982587.2291,692992.1997,x,x,x,x,,,,,,,,,,
2.28_149.0789m/z,,149.0788801,1,2.276183333,1.86,1,5.75E-08,6.29E-07,5.634440906,HI_V,CK_V,100 - 2.61,165947.0516,30.17,35101.45111,22414.93476,24288.88868,41914.55434,18947.91492,34045.85146,128679.9035,130803.9645,84693.24194,147923.015,286586.4957,160575.2142,23231.86016,20774.46525,15462.57919,26283.43437,17319.95437,25930.99519,103096.9024,96714.14035,34253.19284,68495.20508,211747.0568,117051.449,x,x,x,x,,,,,,,,,,
2.28_166.0862m/z,,166.0861861,1,2.276183333,1.086883333,24,9.19E-08,9.34E-07,5.21275374,HI_V,CK_V,100 - 0.0314,549077.0454,30.81,124487.9214,79472.11924,86766.98914,151671.6807,67270.8258,122330.8299,439275.8406,437119.012,274567.4065,505290.1364,913690.9591,537367.7345,82392.20573,73655.83693,55236.83929,95109.03138,61491.07371,93173.17748,351942.9002,323198.0746,111045.5817,233972.7292,675088.9323,391714.7008,x,x,x,x,,,,,,,,,,
2.28_148.0755m/z,,148.0755486,1,2.276183333,2.4563,11,6.48E-08,6.92E-07,5.156387337,HI_V,CK_V,100 - 0.143,1692683.461,29.68,392870.9111,257036.1576,276433.987,475145.3186,213139.8855,354989.3065,1309271.568,1342221.857,895829.1919,1541468.409,2823121.449,1666671.654,260021.2179,238224.5936,175980.9793,297950.2227,194827.4048,270377.3178,1048973.766,992415.1272,362307.6571,713771.2468,2085889.136,1214921.824,x,x,x,x,,,,,,,,,,
2.25_417.1759m/z,,417.1759037,1,2.246783333,0.934433333,82,2.46E-07,2.16E-06,18.78950693,CK_V,HI_V,100 - 19.8,304968.7222,41.59,211833.3088,421364.0569,238747.2834,194279.3276,503817.9419,259770.4148,12153.93295,34275.90427,7384.115127,3765.479099,6434.551676,8814.484068,140201.6627,390525.9172,151989.2007,121827.0846,460531.0821,197853.926,9737.595414,25342.99805,2986.419147,1743.591173,4754.227431,6425.326212,x,x,x,x,,,,,,,,,,
2.04_341.0869m/z,,341.0869345,1,2.042133333,0.9111,4,5.49E-10,9.67E-09,5.93020059,HI_V,CK_V,100 - 5.65,229875.2866,19.9,47449.27178,43979.81288,28448.99882,38432.5677,30687.62824,43582.67603,277383.1101,234508.5917,130047.8249,209536.2979,275295.8831,233521.8583,31404.25287,40761.08649,18110.952,24099.97879,28051.01896,33194.7099,222236.2516,173391.5095,52596.32436,97025.00789,203404.8843,170225.9719,x,x,x,x,,,,,,,,,,
2.01_443.1912m/z,,443.1911939,1,2.012266667,0.612083333,99,1.01E-07,1.02E-06,3.861987243,HI_V,CK_V,100 - 19.4 - 36.4,280963.4911,24.18,73943.19183,50915.63311,75990.75473,73677.57693,57829.62467,104149.3076,255830.9618,323087.6126,224463.8344,302000.9195,296988.2479,151943.6747,48939.22724,47189.29866,48376.56749,46201.12961,52861.03851,79325.23577,204968.911,238885.2726,90781.77702,139840.409,219432.4866,110759.4805,x,x,x,x,,,,,,,,,,
1.95_357.0973m/z,,357.0973139,1,1.953683333,0.872366667,81,6.42E-08,6.88E-07,10.28432919,CK_V,HI_V,100 - 19.6 - 5.67 - 0.185,222954.9977,37.1,161678.532,330361.3451,155404.9879,134719.4467,373749.4138,181816.2607,24196.71144,31545.26943,16792.07236,10862.7266,8452.799318,23542.92199,107006.774,306183.3709,98932.55981,84478.76382,341637.7379,138480.2077,19386.13512,23324.01489,6791.357604,5029.945384,6245.428183,17161.63448,x,x,x,x,,,,,,,,,,
1.95_231.1343m/z,,231.1342936,1,1.953683333,0.865916667,11,4.13E-08,4.73E-07,4.988360399,HI_V,CK_V,100 - 9.96 - 0.113,298808.0073,24.53,62100.32435,43233.55095,76327.6737,80473.46727,40288.20875,56983.05284,345738.4127,320169.2413,225823.9272,276017.2066,406050.0536,304535.6483,41101.0373,40069.44082,48591.05389,50462.6407,36826.74004,43401.09604,277001.757,236727.4804,91331.85067,127808.7468,300013.8006,221991.539,x,x,x,x,,,,,,,,,,
1.78_201.1235m/z,,201.1235073,1,1.7768,0.6696,9,4.94E-07,3.95E-06,6.987768812,HI_V,CK_V,100 - 8.14,171658.1794,28.5,29694.32838,17518.11061,31189.96388,31343.30429,16241.77359,21405.64346,197798.0709,188484.5256,112733.5023,168695.4548,224167.5238,191437.7877,19653.16141,16236.02228,19855.88113,19654.50174,14846.31838,16303.59101,158473.6065,139362.1281,45593.74876,78113.80651,165628.2278,139548.7502,x,x,x,x,,,,,,,,,,
1.72_461.1884m/z,,461.18841,1,1.719516667,0.401116667,216,1.90E-06,1.24E-05,2.628776336,HI_V,CK_V,100 - 18.4 - 1.5,296820.9171,16.41,108213.4738,59393.212,157394.6129,136613.9794,91687.06806,124170.8485,301920.0339,310041.2986,219404.3262,330053.8922,328676.7662,235312.87,71620.97897,55046.43364,100199.1774,85666.77182,83809.52951,94574.62622,241894.9611,229239.0585,88735.51798,152830.2343,242845.8386,171531.5315,x,x,x,x,,,,,,,,,,
1.72_217.1185m/z,,217.1185177,1,1.719516667,0.601766667,19,1.58E-07,1.47E-06,2.437976733,HI_V,CK_V,100 - 9.16 - 0.545,312133.5704,15.3,117420.135,96858.16236,155423.7777,159368.9679,108978.6179,130128.8852,349712.6429,342501.4468,273814.4621,325872.1489,344555.4597,271948.8054,77714.39842,89769.45727,98944.52161,99935.78303,99615.42978,99112.56005,280185.866,253239.5186,110741.0622,150893.8935,254577.9567,198237.33,x,x,x,x,,,,,,,,,,
